step,time,agent_id,x,y,vx,vy,ax,ay,speed,acceleration_magnitude,field_value,field_delta,neighbor_count,nearest_neighbor_distance,mean_neighbor_distance,avoidance_gain,quark_gain,directional_derivative_gain,linear_drag_gain,action_avoidance,action_quark,action_directional_derivative,action_linear_drag
1347,134.7,3,-40.02937317,20.06668663,0.6212356687,1.328523636,0.1576794833,-4.459712505,1.466597676,4.462499142,-103.6951777,0.1509524899,4,2.920690298,3.503178954,8,8,2.349172467,0.05,0,1,-1,-1
1347,134.7,4,-39.10016632,24.11076164,-3.675790787,-1.156479836,3.007567644,0.498259753,3.853425026,3.048561335,-96.92360519,-0.1473303478,4,1.922914505,3.483000875,8,8,0.5469858405,0.05,1,0,1,-1
1347,134.7,5,-37.21672058,21.49962234,0.100707233,2.918622255,-6.329974651,0.7668238878,2.920359373,6.376252651,-102.8678109,0.398234335,4,3.025973082,3.809626818,8,8,0.9219515436,0.05,0,1,-1,-1
1348,134.8,1,-40.26541519,23.02543449,-1.854370713,1.709332228,8.829370499,-2.044846296,2.522004604,9.063067436,-99.06528455,0.6242689559,4,1.593179822,2.523479432,8,8,3.424387074,0.05,0,1,-1,-1
1348,134.8,2,-42.97975159,22.04886627,-4.079145432,-2.891465425,-0.3919106722,-2.067242146,5,2.104063749,-96.83767135,0.1133971218,4,2.406685829,3.783597469,8,8,2.146101718,0.05,1,0,1,-1
1348,134.8,3,-39.96572113,20.15619087,0.636515379,0.8950424194,0.1527968496,-4.334811687,1.098295331,4.33750391,-103.5891545,0.1060231768,4,2.968148232,3.457158685,8,8,2.302189017,0.05,0,1,-1,-1
1348,134.8,4,-39.43083572,24.00050735,-3.306699991,-1.102551222,3.690908432,0.5392866135,3.485668421,3.730098486,-97.01100629,-0.08740109338,4,1.59240067,3.313398987,8,8,0.5579255573,0.05,1,0,1,-1
1348,134.8,5,-37.27073669,21.79226303,-0.5401665568,2.926397324,-6.408737659,0.07775105536,2.975832939,6.409209251,-102.4498107,0.4180001654,4,3.05970788,3.899555326,8,8,0.9035125127,0.05,0,1,-1,-1
1349,134.9,1,-40.37430954,23.17450142,-1.088927507,1.490678668,7.654432297,-2.186536074,1.84604609,7.960607529,-98.5322794,0.5330051531,4,1.283468008,2.572907925,8,8,3.355899333,0.05,0,1,-1,-1
1349,134.9,2,-43.3760376,21.74397469,-3.962843657,-3.048912764,0.4432172775,-2.128269434,5,2.173930168,-96.7023347,0.1353366476,4,2.838200569,4.040536284,8,8,2.189023753,0.05,1,0,1,-1
1349,134.9,3,-39.91181564,20.28362274,0.5390557051,1.274321675,-0.9745965004,3.792792797,1.38364625,3.916007519,-103.5310825,0.05807206258,4,3.045840263,3.460434437,8,8,2.256145237,0.05,0,1,-1,-1
1349,134.9,4,-39.71956635,23.89648628,-2.887318134,-1.040217757,4.193817616,0.6233347654,3.068983316,4.239888191,-97.05783543,-0.04682914485,4,1.253965139,3.158965528,8,8,0.5467670461,0.05,0,1,-1,-1
1349,134.9,5,-37.3878479,22.08004379,-1.171122313,2.877799273,-6.309556961,-0.4859805703,3.106969118,6.328245163,-102.0185492,0.4312615235,4,3.04159379,3.943312526,8,8,0.8854422624,0.05,0,1,-1,-1
1350,135,1,-40.49284363,23.26143646,-1.185359359,0.8693494201,-0.9643190503,-6.213292599,1.469981432,6.287679672,-98.10403489,0.428244506,4,0.9746541977,2.602039635,8,8,3.288781346,0.05,0,1,-1,-1
1350,135,2,-43.69242096,21.45628166,-3.163827419,-2.876921177,7.990161896,1.719915271,4.276269436,8.173175812,-96.56061275,0.141721953,4,3.258143187,4.314552605,8,8,2.232804228,0.05,1,0,1,-1
1350,135,3,-39.87268448,20.43930244,0.391299367,1.556792855,-1.477563143,2.824711323,1.605216265,3.187818527,-103.416106,0.1149764816,4,3.033968925,3.427057445,8,8,2.211022332,0.05,0,1,-1,-1
1350,135,4,-40.02360916,23.84672165,-3.040425301,-0.4976517558,-1.531071305,5.425660133,3.080883503,5.637549877,-97.08189507,-0.0240596369,4,1.000622749,3.019838154,8,8,0.5358317052,0.05,0,1,-1,-1
1350,135,5,-37.50169373,22.4011364,-1.138471484,3.21091938,0.326508224,3.3312006,3.406775713,3.347163677,-101.5755343,0.4430149163,4,2.977657557,3.952058911,8,8,0.8677334172,0.05,0,1,-1,-1
1351,135.1,1,-40.61109543,23.30430794,-1.182536721,0.4287192225,0.02822586894,-4.406301975,1.257852674,4.406392574,-97.79002325,0.3140116486,4,0.7501598001,2.60642834,8,8,3.223005719,0.05,0,1,-1,-1
1351,135.1,2,-43.92856216,21.19170761,-2.361411095,-2.645736456,8.024162292,2.311847925,3.54629159,8.350558281,-96.48662748,0.07398526302,4,3.593016624,4.546772361,8,8,2.277460312,0.05,1,0,1,-1
1351,135.1,3,-39.83157349,20.54071617,0.4111051857,1.014134169,0.1980582029,-5.426586151,1.094292283,5.430199146,-103.2492388,0.1668671963,4,2.958632708,3.392967343,8,8,2.166801886,0.05,0,1,-1,-1
1351,135.1,4,-40.34606552,23.84641457,-3.224563122,-0.003069996834,-1.841379046,4.945817471,3.224564552,5.277479172,-96.93204534,0.1498497249,4,0.799595356,2.935018241,8,8,0.5251150711,0.05,0,1,-1,-1
1351,135.1,5,-37.61717224,22.75335693,-1.154791951,3.52220583,-0.1632046103,3.112864017,3.706680298,3.117139578,-101.0345616,0.5409726493,4,2.98152709,3.987404168,8,8,0.8503787488,0.05,0,1,-1,-1
1352,135.2,1,-40.72275925,23.31740952,-1.116656065,0.1310082078,0.6588068008,-2.977110147,1.124314785,3.049132824,-97.56617544,0.223847805,4,0.6034239531,2.613017112,8,8,3.158545605,0.05,0,1,-1,-1
1352,135.2,2,-44.08657074,20.95396996,-1.580091357,-2.377372742,7.813197136,2.683637381,2.854573488,8.261232376,-96.49103467,-0.004407182576,4,3.84652853,4.738883138,8,8,2.231911106,0.05,0,1,-1,-1
1352,135.2,3,-39.79013824,20.59184074,0.4143702686,0.51123631,0.03265094757,-5.028978348,0.658076942,5.029084206,-103.1481056,0.1011332255,4,2.916202784,3.416777134,8,8,2.123465848,0.05,0,1,-1,-1
1352,135.2,4,-40.69643784,23.89440346,-3.503714323,0.479885757,-2.791511297,4.829557419,3.536425352,5.578275681,-96.61430724,0.3177381027,4,0.6494185925,2.90479517,8,8,0.5146127697,0.05,0,1,-1,-1
1352,135.2,5,-37.7950592,23.08020782,-1.778888106,3.268515587,-6.240961552,-2.536902905,3.721241236,6.73687458,-100.389316,0.6452456742,4,3.064952374,4.05505079,8,8,0.8333711739,0.05,0,1,-1,-1
1353,135.3,1,-40.89317703,23.31439018,-1.70416069,-0.03019477427,-5.875046253,-1.612029791,1.704428196,6.092192173,-97.41050033,0.1556751078,4,0.5775939822,2.626672968,8,8,3.095374693,0.05,0,1,-1,-1
1353,135.3,2,-44.17086029,20.74354553,-0.8428775668,-2.104240417,7.372137547,2.731323957,2.26677537,7.861841202,-96.57915529,-0.08812062263,4,3.971063852,4.852870405,8,8,2.187272884,0.05,0,1,-1,-1
1353,135.3,3,-39.74748993,20.6036396,0.4264809191,0.1179826558,0.1211065054,-3.932536602,0.442499578,3.934400797,-103.1107935,0.0373120995,4,2.937510967,3.483731329,8,8,2.080996531,0.05,0,1,-1,-1
1353,135.3,4,-41.01408386,23.96917152,-3.176458836,0.7476836443,3.272555351,2.677978754,3.263268709,4.228615761,-96.11496271,0.4993445301,4,0.6124718189,2.935286462,8,8,0.5043205143,0.05,0,1,-1,-1
1353,135.3,5,-38.03183365,23.37660789,-2.367759705,2.964007139,-5.888715267,-3.045083761,3.793629408,6.629442215,-99.74247413,0.6468418426,4,3.106956005,4.097649395,8,8,0.8167037504,0.05,0,1,-1,-1
1354,135.4,1,-41.11914444,23.29189301,-2.259670973,-0.2249700427,-5.555102348,-1.947752714,2.270842314,5.886671543,-97.21602713,0.1944732054,4,0.6658506393,2.65910393,8,8,3.033467199,0.05,0,1,-1,-1
1354,135.4,2,-44.18609238,20.55600357,-0.1523168087,-1.875416279,6.9056077,2.28824091,1.881591558,7.274851799,-96.752584,-0.1734287141,4,3.975807428,4.898640573,8,8,2.143527426,0.05,0,1,-1,-1
1354,135.4,3,-39.72333527,20.65936089,0.2415279001,0.5572189689,-1.849530101,4.392363071,0.6073126793,4.765880108,-103.1254001,-0.01460659018,4,3.017970085,3.578402281,8,8,2.0393766,0.05,0,1,-1,-1
1354,135.4,4,-41.30548477,24.07281303,-2.91399169,1.036412477,2.624671459,2.887288809,3.092813969,3.901965618,-95.5521036,0.5628591083,4,0.6853786707,2.984515339,8,8,0.494234104,0.05,0,1,-1,-1
1354,135.4,5,-38.32319641,23.63849068,-2.913617611,2.618822098,-5.45857954,-3.451851368,3.917575359,6.458434105,-99.09857398,0.6439001459,4,3.088472843,4.10147351,8,8,0.8330378254,0.05,1,0,1,-1
1355,135.5,1,-41.40505219,23.2425518,-2.859081745,-0.4934133589,-5.994107723,-2.684433222,2.901345253,6.567762852,-96.98518598,0.2308411426,4,0.8028442264,2.67744337,8,8,2.972797855,0.05,0,1,-1,-1
1355,135.5,2,-44.13233566,20.38221741,0.5375609994,-1.737864733,6.898777962,1.375516057,1.819105744,7.034570217,-97.01569376,-0.2631097573,4,3.866746187,4.875127971,8,8,2.100656878,0.05,0,1,-1,-1
1355,135.5,3,-39.73590088,20.73920059,-0.1256698221,0.7983950377,-3.671977282,2.411760807,0.8082249761,4.393177509,-103.0681514,0.0572486625,4,3.082376957,3.638530076,8,8,1.998589068,0.05,0,1,-1,-1
1355,135.5,4,-41.56904984,24.20446014,-2.635664701,1.316478491,2.783269882,2.800659418,2.946157455,3.948453426,-94.92102167,0.6310819345,4,0.8362101316,3.04585585,8,8,0.4843494219,0.05,0,1,-1,-1
1355,135.5,5,-38.6645546,23.86293793,-3.413574219,2.244478941,-4.999566078,-3.743432522,4.085361004,6.245714664,-98.45951853,0.6390554532,4,3.107185602,4.07167542,8,8,0.8496985819,0.05,1,0,1,-1
1356,135.6,1,-41.7182045,23.09206963,-3.131511211,-1.504830956,-2.724293709,-10.1141758,3.474317074,10.47465134,-96.71713645,0.2680495335,4,0.9757883549,2.686646104,8,8,2.913341898,0.05,0,1,-1,-1
1356,135.6,2,-44.000103,20.21602631,1.322309136,-1.661911726,7.847481251,0.7595297694,2.123782396,7.884151459,-97.38455353,-0.3688597644,4,3.629232407,4.780994296,8,8,2.05864374,0.05,0,1,-1,-1
1356,135.6,3,-39.77672195,20.83097458,-0.4082292318,0.9177414179,-2.825594187,1.193463683,1.004440308,3.067301273,-102.9515332,0.1166182297,4,3.076608419,3.648849547,8,8,1.958617287,0.05,0,1,-1,-1
1356,135.6,4,-41.87763214,24.37078667,-3.085822105,1.663265944,-4.501574516,3.46787405,3.505531549,5.682457447,-94.2313816,0.6896400636,4,1.122345686,3.134460628,8,8,0.4746624335,0.05,0,1,-1,-1
1356,135.6,5,-39.05114746,24.04752731,-3.865913391,1.845893741,-4.523391247,-3.985851526,4.283994675,6.028936863,-97.82466001,0.6348585167,4,3.149446964,4.023684621,8,8,0.8666925535,0.05,1,0,1,-1
1357,135.7,1,-42.12464905,22.89206886,-4.064430237,-1.999998212,-9.329192162,-4.951672554,4.529855251,10.56186008,-96.60618973,0.1109467238,4,1.288617253,2.693309695,8,8,2.85507506,0.05,0,1,-1,-1
1357,135.7,2,-43.77970886,20.06444359,2.203943253,-1.51583457,8.816340446,1.460771322,2.674905777,8.936537743,-97.88433906,-0.4997855314,4,3.267802238,4.615005016,8,8,2.017470865,0.05,0,1,-1,-1
1357,135.7,3,-39.84151459,20.93342781,-0.6479082108,1.024526596,-2.396789551,1.067851901,1.212204456,2.623910666,-102.795839,0.1556941383,4,3.124239445,3.6534127,8,8,1.919444941,0.05,0,1,-1,-1
1357,135.7,4,-42.22548294,24.56870461,-3.478493929,1.979175806,-3.926717758,3.159098625,4.002131462,5.0397439,-93.36124706,0.8701345438,4,1.499207735,3.261742771,8,8,0.4651691848,0.05,0,1,-1,-1
1357,135.7,5,-39.47817612,24.19046783,-4.270286083,1.429400682,-4.043725967,-4.164930344,4.50316906,5.805029392,-97.19270304,0.6319569701,4,3.212832928,3.973940849,8,8,0.8840264046,0.05,1,0,1,-1
1358,135.8,1,-42.53378296,22.60464859,-4.091331959,-2.874195814,-3.687069654,-11.14318657,5,11.73733711,-96.42443848,0.1817512424,4,1.679665089,2.728005826,8,8,2.912176561,0.05,1,0,1,-1
1358,135.8,2,-43.5059433,19.87248421,2.737659454,-1.919593692,5.337162018,-4.037590981,3.343593597,6.692341805,-98.51567042,-0.6313313638,4,2.829305887,4.396894753,8,8,1.977121448,0.05,0,1,-1,-1
1358,135.8,3,-39.92947769,21.04560089,-0.8796404004,1.121723175,-2.317321777,0.9719663262,1.425492883,2.512906313,-102.6032855,0.1925534981,4,3.168799162,3.65205282,8,8,1.881056042,0.05,0,1,-1,-1
1358,135.8,4,-42.60867691,24.79594803,-3.831937551,2.272440434,-3.534435987,2.932645798,4.455079079,4.592673302,-92.31304035,1.048206713,4,1.988105893,3.458551317,8,8,0.4744725685,0.05,1,0,1,-1
1358,135.8,5,-39.9404068,24.29016495,-4.622290134,0.9969793558,-3.520042419,-4.324213028,4.728586674,5.575797558,-96.56188189,0.6308211535,4,3.177083731,3.928278506,8,8,0.9017069327,0.05,1,0,1,-1
1359,135.9,1,-42.88938522,22.31534386,-3.556021452,-2.893040419,5.353105068,-0.188445881,4.584208965,5.356420994,-96.36601873,0.05841975823,4,2.192578793,2.805208087,8,8,2.970420092,0.05,1,0,1,-1
1359,135.9,2,-43.17677307,19.64056015,3.291687727,-2.319232225,5.540283203,-3.996385574,4.026667118,6.8312397,-99.2766863,-0.7610158809,4,2.519465685,4.241256356,8,8,1.937579019,0.05,0,1,-1,-1
1359,135.9,3,-40.04057693,21.16588783,-1.110979915,1.202877164,-2.313395023,0.8115400076,1.637433887,2.451610327,-102.3726931,0.2305923775,4,3.220760822,3.653152108,8,8,1.843434922,0.05,0,1,-1,-1
1359,135.9,4,-43.02465439,25.05166054,-4.159771919,2.55711627,-3.278345108,2.846759081,4.882883072,4.341841221,-91.08623687,1.226803481,4,2.496436357,3.711359859,8,8,0.4839620199,0.05,1,0,1,-1
1359,135.9,5,-40.43188477,24.3456459,-4.914761543,0.5548163652,-2.924713135,-4.421629906,4.945978165,5.301392078,-95.93180738,0.6300745097,4,3.125882387,3.879235864,8,8,0.9197410714,0.05,1,0,1,-1
1360,136,1,-43.20643234,22.0324955,-3.170462132,-2.828484535,3.855594397,0.6455591917,4.248782635,3.90926528,-96.34431687,0.02170185304,4,2.690178394,2.922375023,8,8,3.029828494,0.05,1,0,1,-1
1360,136,2,-42.7857132,19.37212753,3.910588503,-2.68432498,6.189007759,-3.650927782,4.743237495,7.18561697,-100.1496692,-0.8729829103,4,2.392119169,4.185009241,8,8,1.976330599,0.05,1,0,1,-1
1360,136,3,-40.17466354,21.29206467,-1.340864539,1.261767149,-2.298846483,0.5888992548,1.841188192,2.373077631,-102.1027816,0.2699115406,4,3.203745365,3.666170418,8,8,1.806566223,0.05,0,1,-1,-1
1360,136,4,-43.47495651,25.25892067,-4.503038883,2.072604418,-3.432671309,-4.845118999,4.957120895,5.937879562,-89.67639182,1.409845047,4,2.687175274,4.028524458,8,8,0.4936412603,0.05,1,0,1,-1
1360,136,5,-40.93177795,24.35598946,-4.998929977,0.1034345552,-2.265266895,-4.484362125,5,5.024035931,-95.3034077,0.6283996756,4,3.064395666,3.839066386,8,8,0.9381358928,0.05,1,0,1,-1
1361,136.1,1,-43.50680923,21.83790779,-3.003765345,-1.945870876,1.666967034,8.826136589,3.57896924,8.982174873,-96.3312699,0.01304697821,4,2.69342947,3.075862408,8,8,3.090425064,0.05,1,0,1,-1
1361,136.1,2,-42.36525726,19.10153961,4.20454216,-2.705887079,6.767218113,-2.678973675,5,7.278196335,-101.1138999,-0.9642307108,4,2.569056511,4.263630867,8,8,2.015857211,0.05,1,0,1,-1
1361,136.1,3,-40.33132553,21.42166901,-1.566633463,1.296042085,-2.257689238,0.3427494168,2.03324008,2.28355813,-101.7930003,0.3097813402,4,3.097918749,3.697694957,8,8,1.770434899,0.05,0,1,-1,-1
1361,136.1,4,-43.94841766,25.41965675,-4.734596252,1.60735774,-2.636735439,-4.543435574,5,5.253111362,-88.28466994,1.391721879,4,2.698711157,4.334246695,8,8,0.5035140855,0.05,1,0,1,-1
1361,136.1,5,-41.43024826,24.3950634,-4.98470974,0.3907319605,-3.161673069,3.131951809,5,4.450314522,-94.69860964,0.6047980664,4,2.995126009,3.810468614,8,8,0.9568986106,0.05,1,0,1,-1
1362,136.2,1,-43.79354858,21.73816681,-2.867382526,-0.9974061847,1.36382699,9.484646797,3.035902023,9.58220005,-96.14614297,0.1851269263,4,2.964936972,3.267640769,8,8,3.028616563,0.05,0,1,-1,-1
1362,136.2,2,-41.93312073,18.8500309,4.321377277,-2.515093803,6.752746582,-1.342253327,5,6.88485527,-102.050921,-0.9370210937,4,2.998636246,4.493245065,8,8,2.056174356,0.05,1,0,1,-1
1362,136.2,3,-40.50979233,21.55261803,-1.784649491,1.309487581,-2.180160761,0.1344544291,2.21353364,2.184302807,-101.4433487,0.3496516054,4,3.029698133,3.766933203,8,8,1.735026201,0.05,0,1,-1,-1
1362,136.2,4,-44.43477249,25.53567314,-4.863538742,1.160169363,-1.908454657,-4.324216843,5,4.726632118,-86.93001761,1.354652326,4,2.718633652,4.612480462,8,8,0.5135843672,0.05,1,0,1,-1
1362,136.2,5,-41.92638397,24.45710564,-4.961359024,0.62041682,-3.016522169,2.703264952,5,4.050561428,-93.94627536,0.7523342774,4,2.98776412,3.831294477,8,8,0.9760365829,0.05,1,0,1,-1
1363,136.3,1,-44.0150528,21.66666412,-2.215038776,-0.7150213718,6.523437023,2.823848486,2.327584982,7.108399868,-95.78710147,0.3590414997,4,3.288994312,3.46851474,8,8,2.968044232,0.05,0,1,-1,-1
1363,136.3,2,-41.48563004,18.66051102,4.474914551,-1.895194769,1.535374641,6.198990822,4.859693527,6.386302948,-102.9009515,-0.8500304964,4,3.054478884,4.825615346,8,8,2.097297843,0.05,1,0,1,-1
1363,136.3,3,-40.70868301,21.68313217,-1.98891151,1.305146933,-2.042619705,-0.04340707511,2.378902435,2.043080807,-101.0537147,0.3896339175,4,3.05230093,3.845730364,8,8,1.700325677,0.05,0,1,-1,-1
1363,136.3,4,-44.92931747,25.60932159,-4.945463181,0.7364753485,-1.242873073,-4.173853397,5,4.354972363,-85.63141518,1.298602429,4,2.730443239,4.865698576,8,8,0.5238560545,0.05,1,0,1,-1
1363,136.3,5,-42.41928482,24.47027588,-4.929000854,0.1316950619,0.3235818148,-4.887217522,4.930759907,4.897918224,-93.067203,0.8790723642,4,3.029475927,3.886189163,8,8,0.9955573145,0.05,1,0,1,-1
1364,136.4,1,-44.16856384,21.62494087,-1.535095215,-0.4172232449,6.799435616,2.977981329,1.590783596,7.422984123,-95.48671742,0.3003840471,4,3.225944042,3.627090275,8,8,2.908683347,0.05,0,1,-1,-1
1364,136.4,2,-41.03764343,18.54113388,4.479846954,-1.193778872,0.04932531714,7.014158726,4.636177063,7.014332294,-103.6268608,-0.7259092898,4,3.120878935,5.189687848,8,8,2.1392438,0.05,1,0,1,-1
1364,136.4,3,-40.92612839,21.81150627,-2.174461603,1.283745289,-1.855501652,-0.2140159905,2.525130749,1.867803335,-100.624433,0.4292817639,4,3.159172058,3.913549066,8,8,1.666319163,0.05,0,1,-1,-1
1364,136.4,4,-45.42815399,25.6434269,-4.988354206,0.3410595357,-0.5770997405,-3.944025993,5,3.986023664,-84.39571531,1.235699875,4,2.756390572,5.099883199,8,8,0.5343331756,0.05,1,0,1,-1
1364,136.4,5,-42.90267181,24.43655968,-4.83386755,-0.3371572793,0.951331079,-4.688523293,4.845611572,4.784065247,-92.25295478,0.8142482188,4,3.049355984,3.926720083,8,8,1.015468461,0.05,1,0,1,-1
1365,136.5,1,-44.25144577,21.61314774,-0.8288322687,-0.1179320812,7.062629223,2.992911577,0.8371803164,7.670609474,-95.25799424,0.228723182,4,3.083453178,3.734281003,8,8,2.85050968,0.05,0,1,-1,-1
1365,136.5,2,-40.60480881,18.49835396,4.328341484,-0.4277921319,-1.515052557,7.659867287,4.349430561,7.808261871,-104.2117595,-0.584898696,4,3.272273064,5.562835336,8,8,2.182028676,0.05,1,0,1,-1
1365,136.5,3,-41.159832,21.93619537,-2.337042332,1.246889472,-1.625807643,-0.3685580194,2.648867846,1.667058945,-100.1568128,0.4676201634,4,3.285974741,3.96447736,8,8,1.63299278,0.05,0,1,-1,-1
1365,136.5,4,-45.9261055,25.64106941,-4.979515076,-0.02358308434,0.08839266002,-3.646426201,4.979570866,3.647497416,-83.22615595,1.169559362,4,2.799033403,5.317950428,8,8,0.5450198391,0.05,1,0,1,-1
1365,136.5,5,-43.37079239,24.35886383,-4.681200027,-0.7769606113,1.526676536,-4.398033619,4.745239735,4.655474186,-91.51607734,0.7368774346,4,3.047837257,3.949675202,8,8,1.03577783,0.05,1,0,1,-1
1366,136.6,1,-44.28156281,21.55405807,-0.3011650443,-0.5909044743,5.276671886,-4.729723454,0.6632258296,7.086152077,-95.11298082,0.1450134228,4,2.883488655,3.787484586,8,8,2.793499486,0.05,0,1,-1,-1
1366,136.6,2,-40.20352554,18.53626442,4.012824535,0.3791037798,-3.155169725,8.068959236,4.030692577,8.663901329,-104.6475821,-0.4358225809,4,3.482356071,5.91264534,8,8,2.225669249,0.05,1,0,1,-1
1366,136.6,3,-41.40721893,22.05550003,-2.47385478,1.193042517,-1.368125558,-0.5384694934,2.74650836,1.470277786,-99.65319162,0.5036212004,4,3.145032883,3.998406291,8,8,1.600332924,0.05,0,1,-1,-1
1366,136.6,4,-46.41667557,25.60550117,-4.905686855,-0.3556801975,0.7382819653,-3.320971012,4.918563843,3.402044773,-82.12759884,1.098557107,4,2.858964205,5.538966358,8,8,0.5559202359,0.05,1,0,1,-1
1366,136.6,5,-43.79461288,24.31413269,-4.238210678,-0.4473128319,4.42989254,3.296477795,4.261750698,5.521839619,-90.86588939,0.6501879517,4,2.948972225,3.973780215,8,8,1.056493387,0.05,1,0,1,-1
1367,136.7,1,-44.38484192,21.40997505,-1.032788277,-1.440823317,-7.316232204,-8.499188423,1.772744656,11.21443081,-95.15897985,-0.04599902965,4,2.802700758,3.843321145,8,8,2.737629497,0.05,0,1,-1,-1
1367,136.7,2,-39.85121918,18.65601921,3.523048401,1.19754982,-4.897762299,8.18446064,3.721020699,9.53800106,-104.9339183,-0.2863361919,4,3.719394684,6.251871109,8,8,2.270182634,0.05,1,0,1,-1
1367,136.7,3,-41.66589355,22.16781998,-2.586737156,1.12319231,-1.128824234,-0.6985020041,2.820065737,1.327459693,-99.11753865,0.5356529688,4,3.046791792,4.052938759,8,8,1.568326266,0.05,0,1,-1,-1
1367,136.7,4,-46.89496994,25.53855705,-4.782932758,-0.6694345474,1.227539182,-3.137543678,4.829553604,3.369129419,-81.10747565,1.02012319,4,2.922814608,5.752224505,8,8,0.5670386406,0.05,1,0,1,-1
1367,136.7,5,-44.17441559,24.30501747,-3.798030853,-0.09114801884,4.401798248,3.56164813,3.799124479,5.662258148,-90.17115038,0.6947390069,4,2.963528633,4.05413717,8,8,1.077623254,0.05,1,0,1,-1
1368,136.8,1,-44.54868698,21.18723297,-1.638440847,-2.227422237,-6.056525707,-7.865987778,2.765121698,9.927500725,-95.20623405,-0.04725420524,4,2.822589159,3.965389729,8,8,2.682876907,0.05,0,1,-1,-1
1368,136.8,2,-39.56620026,18.85466957,2.850188255,1.986511111,-6.728601933,7.889612675,3.474161625,10.36918831,-105.0755051,-0.1415868485,4,3.952946663,6.562616229,8,8,2.224778981,0.05,0,1,-1,-1
1368,136.8,3,-41.93370438,22.2717514,-2.6781075,1.039320827,-0.9137032032,-0.8387143612,2.872707367,1.24028039,-98.55452608,0.5630125685,4,3.045003891,4.121075392,8,8,1.536959741,0.05,0,1,-1,-1
1368,136.8,4,-47.35765076,25.44079018,-4.626812458,-0.9776664972,1.561203718,-3.082319498,4.728977203,3.455148458,-80.17371036,0.9337652904,4,2.987144947,5.947470427,8,8,0.5783794135,0.05,1,0,1,-1
1368,136.8,5,-44.51831818,24.25442123,-3.439033985,-0.505956769,3.589968443,-4.148087502,3.476053238,5.485845566,-89.44014663,0.7310037492,4,3.025716066,4.170758784,8,8,1.099175719,0.05,1,0,1,-1
1369,136.9,1,-44.7636528,20.96102715,-2.149647951,-2.262052298,-5.112071037,-0.3463007808,3.120555401,5.123786926,-95.25747947,-0.05124542072,4,2.830956459,4.124276698,8,8,2.629219369,0.05,0,1,-1,-1
1369,136.9,2,-39.36528397,19.12409019,2.00916338,2.694215536,-8.41024971,7.077044964,3.360882998,10.99167252,-105.0797921,-0.004286975651,4,4.157104969,6.82350421,8,8,2.180283402,0.05,0,1,-1,-1
1369,136.9,3,-42.20887756,22.36611176,-2.751743555,0.9436025023,-0.7363612652,-0.9571832418,2.909034014,1.207653761,-97.96914933,0.5853767478,4,3.118750811,4.180173576,8,8,1.506220546,0.05,0,1,-1,-1
1369,136.9,4,-47.73061371,25.28330994,-3.729620934,-1.574805021,8.971916199,-5.971384525,4.048466682,10.77741623,-79.33384639,0.8398639736,4,3.077219725,6.109487474,8,8,0.5899470017,0.05,1,0,1,-1
1369,136.9,5,-44.88683319,24.21451569,-3.68514967,-0.3990524113,-2.461157322,1.069043517,3.706692696,2.683309555,-88.86125953,0.5788871031,4,2.983157635,4.232545018,8,8,1.077192205,0.05,0,1,-1,-1
1370,137,1,-45.01930618,20.73633957,-2.556552172,-2.246875286,-4.069041729,0.1517703533,3.40358758,4.071871281,-95.19145685,0.06602262215,4,2.915671349,4.279111683,8,8,2.576634981,0.05,0,1,-1,-1
1370,137,2,-39.26099014,19.45114899,1.042932868,3.270580053,-9.662304878,5.763644695,3.432841778,11.2507658,-104.9551156,0.1246765017,4,4.312392712,7.02249527,8,8,2.136677734,0.05,0,1,-1,-1
1370,137,3,-42.49006653,22.45005798,-2.811900139,0.8394532204,-0.6015666723,-1.041492701,2.934529781,1.202742457,-97.36629249,0.6028568399,4,3.248794556,4.223353922,8,8,1.476096135,0.05,0,1,-1,-1
1370,137,4,-48.01525879,25.07031631,-2.846461058,-2.129945755,8.831598282,-5.551408291,3.55513835,10.43145561,-78.84564731,0.4881990727,4,3.037994385,6.143195868,8,8,0.6017459418,0.05,1,0,1,-1
1370,137,5,-45.27759552,24.18222237,-3.907629967,-0.3229404688,-2.224803448,0.7611192465,3.920951605,2.3513937,-88.18162774,0.6796317873,4,2.976205826,4.267956018,8,8,1.055648361,0.05,0,1,-1,-1
1371,137.1,1,-45.24128723,20.55975151,-2.219802141,-1.76588726,3.367501259,4.809880257,2.836525917,5.871542931,-95.01700371,0.1744531399,4,3.055140734,4.419843078,8,8,2.525102282,0.05,0,1,-1,-1
1371,137.1,2,-39.25891113,19.82060242,0.02079713345,3.694543123,-10.22135735,4.239629745,3.694601774,11.06574059,-104.7081488,0.2469667525,4,4.406857014,7.136369705,8,8,2.093944179,0.05,0,1,-1,-1
1371,137.1,3,-42.77608109,22.52320671,-2.860151291,0.7314939499,-0.4825114608,-1.079592466,2.952210903,1.182513118,-96.75016182,0.6161306755,4,3.281876087,4.225198686,8,8,1.446574212,0.05,0,1,-1,-1
1371,137.1,4,-48.28918457,24.82888603,-2.739273548,-2.414295912,1.071874261,-2.843501329,3.651361942,3.038817883,-78.69754087,0.1481064449,4,2.878108978,6.052097082,8,8,0.5897110229,0.05,0,1,-1,-1
1371,137.1,5,-45.62301636,24.11190987,-3.454192877,-0.7031267285,4.534370899,-3.801862478,3.525029898,5.917320251,-87.41142729,0.7702004561,4,3.00165081,4.284364343,8,8,1.076761328,0.05,1,0,1,-1
